seed,tool,t,phase,rx,ry,rz,fa,fb,frack,na,nb,nrack,grip_q,tool_z,ee_z
0,tape_roll,3.27,reach_pre,0.08484,0.00047,-0.04654,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83808
0,tape_roll,3.28,reach_pre,0.08543,0.00129,-0.04626,0.0,0.0,0.68748,0,0,4,0.0204,0.80017,0.83712
0,tape_roll,3.29,reach_pre,0.08567,0.0012,-0.04627,0.0,0.0,0.68748,0,0,4,0.02038,0.80017,0.83705
0,tape_roll,3.3,reach_pre,0.08569,0.00063,-0.04644,0.0,0.0,0.68748,0,0,4,0.02037,0.80017,0.83745
0,tape_roll,3.31,reach_pre,0.08638,-0.00093,-0.0466,0.0,0.0,0.68748,0,0,4,0.02039,0.80017,0.8383
0,tape_roll,3.32,reach_pre,0.0876,-0.00196,-0.04641,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83843
0,tape_roll,3.33,reach_pre,0.08875,-0.00187,-0.04602,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83758
0,tape_roll,3.34,reach_pre,0.08986,-0.0011,-0.04554,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83619
0,tape_roll,3.35,reach_pre,0.09098,4e-05,-0.04507,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83456
0,tape_roll,3.36,reach_pre,0.09213,0.0016,-0.0446,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83282
0,tape_roll,3.37,reach_pre,0.09331,0.00335,-0.04416,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.8311
0,tape_roll,3.38,reach_pre,0.09419,0.00401,-0.04398,0.0,0.0,0.68748,0,0,4,0.0204,0.80017,0.83032
0,tape_roll,3.39,reach_pre,0.09457,0.00377,-0.04402,0.0,0.0,0.68748,0,0,4,0.02039,0.80017,0.83037
0,tape_roll,3.4,reach_pre,0.09462,0.00311,-0.04416,0.0,0.0,0.68748,0,0,4,0.02039,0.80017,0.83083
0,tape_roll,3.41,reach_pre,0.09541,0.00147,-0.04427,0.0,0.0,0.68748,0,0,4,0.0204,0.80017,0.83172
0,tape_roll,3.42,reach_pre,0.09689,0.00036,-0.04412,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83192
0,tape_roll,3.43,reach_pre,0.09834,0.00039,-0.04384,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.83118
0,tape_roll,3.44,reach_pre,0.09978,0.00108,-0.04353,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82991
0,tape_roll,3.45,reach_pre,0.10123,0.00214,-0.04324,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82842
0,tape_roll,3.46,reach_pre,0.10272,0.0036,-0.04295,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82683
0,tape_roll,3.47,reach_pre,0.10423,0.00522,-0.04268,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82527
0,tape_roll,3.48,reach_pre,0.10537,0.00565,-0.0426,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82469
0,tape_roll,3.49,reach_pre,0.10585,0.00521,-0.04265,0.0,0.0,0.68748,0,0,4,0.0204,0.80017,0.82488
0,tape_roll,3.5,reach_pre,0.10592,0.00444,-0.04275,0.0,0.0,0.68748,0,0,4,0.0204,0.80017,0.8254
0,tape_roll,3.51,reach_pre,0.10682,0.00269,-0.04279,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82634
0,tape_roll,3.52,reach_pre,0.10853,0.00146,-0.04264,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82662
0,tape_roll,3.53,reach_pre,0.11027,0.00138,-0.04244,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82599
0,tape_roll,3.54,reach_pre,0.11201,0.00195,-0.04227,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82485
0,tape_roll,3.55,reach_pre,0.11378,0.00287,-0.04212,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.8235
0,tape_roll,3.56,reach_pre,0.11559,0.00417,-0.04199,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82207
0,tape_roll,3.57,reach_pre,0.1174,0.0056,-0.04186,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82069
0,tape_roll,3.58,reach_pre,0.11875,0.00572,-0.04184,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82034
0,tape_roll,3.59,reach_pre,0.11933,0.00505,-0.04188,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82069
0,tape_roll,3.6,reach_pre,0.11941,0.00416,-0.04193,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82128
0,tape_roll,3.61,reach_pre,0.12039,0.00229,-0.04187,0.0,0.0,0.68748,0,0,4,0.02041,0.80017,0.82225
0,tape_roll,3.62,reach_pre,0.12231,0.00091,-0.04167,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82261
0,tape_roll,3.63,reach_pre,0.12431,0.00067,-0.04152,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82209
0,tape_roll,3.64,reach_pre,0.12634,0.00107,-0.04143,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.8211
0,tape_roll,3.65,reach_pre,0.1284,0.00181,-0.04138,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81992
0,tape_roll,3.66,reach_pre,0.1305,0.0029,-0.04136,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81865
0,tape_roll,3.67,reach_pre,0.13259,0.00409,-0.04135,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81746
0,tape_roll,3.68,reach_pre,0.13411,0.00384,-0.04134,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81736
0,tape_roll,3.69,reach_pre,0.13475,0.0029,-0.04132,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81788
0,tape_roll,3.7,reach_pre,0.13482,0.00189,-0.04131,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81853
0,tape_roll,3.71,approach,0.13224,9e-05,-0.0413,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81947
0,tape_roll,3.72,approach,0.12728,-0.00187,-0.04129,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82036
0,tape_roll,3.73,approach,0.12314,-0.00229,-0.04128,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.82027
0,tape_roll,3.74,approach,0.12117,-0.00215,-0.04127,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81997
0,tape_roll,3.75,approach,0.12054,-0.0016,-0.04127,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.8195
0,tape_roll,3.76,approach,0.12053,-0.00083,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81893
0,tape_roll,3.77,approach,0.12068,-0.00015,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81844
0,tape_roll,3.78,approach,0.12079,0.00027,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81815
0,tape_roll,3.79,approach,0.12085,0.00045,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81802
0,tape_roll,3.8,approach,0.12088,0.00052,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81797
0,tape_roll,3.81,approach,0.11834,-0.00059,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81841
0,tape_roll,3.82,approach,0.11342,-0.003,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.8195
0,tape_roll,3.83,approach,0.10912,-0.00333,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81919
0,tape_roll,3.84,approach,0.10695,-0.00275,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81847
0,tape_roll,3.85,approach,0.10623,-0.00188,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81772
0,tape_roll,3.86,approach,0.10618,-0.00096,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.817
0,tape_roll,3.87,approach,0.10632,-0.00027,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81649
0,tape_roll,3.88,approach,0.10643,0.0001,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81622
0,tape_roll,3.89,approach,0.10649,0.00026,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81611
0,tape_roll,3.9,approach,0.10651,0.00032,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81607
0,tape_roll,3.91,approach,0.10393,-0.00068,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.8164
0,tape_roll,3.92,approach,0.09889,-0.00264,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81714
0,tape_roll,3.93,approach,0.09453,-0.0029,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81673
0,tape_roll,3.94,approach,0.09239,-0.00249,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81611
0,tape_roll,3.95,approach,0.09169,-0.00179,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81546
0,tape_roll,3.96,approach,0.09166,-0.00099,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81482
0,tape_roll,3.97,approach,0.0918,-0.00034,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81433
0,tape_roll,3.98,approach,0.09192,2e-05,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81406
0,tape_roll,3.99,approach,0.09197,0.00017,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81395
0,tape_roll,4.0,approach,0.092,0.00023,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.8139
0,tape_roll,4.01,approach,0.08939,-0.00045,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81398
0,tape_roll,4.02,approach,0.08423,-0.00136,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81392
0,tape_roll,4.03,approach,0.0799,-0.00164,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81352
0,tape_roll,4.04,approach,0.07783,-0.0017,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81328
0,tape_roll,4.05,approach,0.07715,-0.00144,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81297
0,tape_roll,4.06,approach,0.07712,-0.00094,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81255
0,tape_roll,4.07,approach,0.07727,-0.00042,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81214
0,tape_roll,4.08,approach,0.07739,-8e-05,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81188
0,tape_roll,4.09,approach,0.07745,9e-05,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81176
0,tape_roll,4.1,approach,0.07748,0.00015,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81171
0,tape_roll,4.11,approach,0.07482,0.0003,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81115
0,tape_roll,4.12,approach,0.06964,0.00044,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81024
0,tape_roll,4.13,approach,0.0654,-8e-05,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81003
0,tape_roll,4.14,approach,0.06335,-0.00071,-0.04126,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81027
0,tape_roll,4.15,approach,0.06266,-0.00092,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81034
0,tape_roll,4.16,approach,0.06262,-0.00072,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.81016
0,tape_roll,4.17,approach,0.06276,-0.00035,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.80987
0,tape_roll,4.18,approach,0.06289,-4e-05,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.80963
0,tape_roll,4.19,approach,0.06296,0.00011,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.80951
0,tape_roll,4.2,approach,0.063,0.00017,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.80946
0,tape_roll,4.21,approach,0.06031,0.00098,-0.04125,0.0,0.0,0.68748,0,0,4,0.02042,0.80017,0.80835
0,tape_roll,4.22,approach,0.05564,0.00219,-0.04157,0.0,0.0,0.68748,0,0,4,0.02006,0.80017,0.80659
0,tape_roll,4.23,approach,0.05327,0.00334,-0.0425,0.0,0.0,0.68748,0,0,4,0.01907,0.80017,0.80521
0,tape_roll,4.24,approach,0.05242,0.0044,-0.04292,0.0,0.0,0.68748,0,0,4,0.01836,0.80017,0.80416
0,tape_roll,4.25,approach,0.05216,0.00538,-0.04305,0.0,0.0,0.68748,0,0,4,0.01789,0.80017,0.80327
0,tape_roll,4.26,approach,0.05211,0.00631,-0.04304,0.0,0.0,0.68748,0,0,4,0.01754,0.80017,0.80247
0,tape_roll,4.27,approach,0.05213,0.00716,-0.04296,0.0,0.0,0.68748,0,0,4,0.01727,0.80017,0.80174
0,tape_roll,4.28,approach,0.05214,0.00794,-0.04289,0.0,0.0,0.68748,0,0,4,0.01706,0.80017,0.80108
0,tape_roll,4.29,approach,0.05213,0.00864,-0.04283,0.0,0.0,0.68748,0,0,4,0.01693,0.80017,0.80048
0,tape_roll,4.3,approach,0.0521,0.00925,-0.04279,0.0,0.0,0.68748,0,0,4,0.01687,0.80017,0.79995
0,tape_roll,4.31,approach,0.05077,0.01105,-0.04287,0.0,0.0,0.68748,0,0,4,0.01672,0.80017,0.79814
0,tape_roll,4.32,approach,0.04868,0.01365,-0.04325,0.0,0.0,0.68748,0,0,4,0.01636,0.80017,0.79546
0,tape_roll,4.33,approach,0.04704,0.016,-0.04392,0.0,0.0,0.68748,0,0,4,0.01572,0.80017,0.7931
0,tape_roll,4.34,approach,0.04594,0.01736,-0.04533,0.0,0.0,0.68748,0,0,4,0.01438,0.80017,0.7917
0,tape_roll,4.35,approach,0.04516,0.01795,-0.04672,0.0,0.0,0.68748,0,0,4,0.01315,0.80017,0.79101
0,tape_roll,4.36,approach,0.04455,0.01799,-0.04785,0.0,0.0,0.68748,0,0,4,0.01209,0.80017,0.7908
0,tape_roll,4.37,approach,0.04404,0.01773,-0.04857,0.0,0.0,0.68748,0,0,4,0.01134,0.80017,0.79088
0,tape_roll,4.38,approach,0.04367,0.01732,-0.049,0.0,0.0,0.68748,0,0,4,0.01087,0.80017,0.79112
0,tape_roll,4.39,approach,0.04342,0.01692,-0.04926,0.0,0.0,0.68748,0,0,4,0.01073,0.80017,0.79143
0,tape_roll,4.4,approach,0.04322,0.01662,-0.0495,0.0,0.0,0.68748,0,0,4,0.01062,0.80017,0.79168
0,tape_roll,4.41,approach,0.04198,0.01747,-0.04978,0.0,0.0,0.68748,0,0,4,0.01032,0.80017,0.79071
0,tape_roll,4.42,approach,0.04015,0.01901,-0.05023,0.0,0.0,0.68748,0,0,4,0.00955,0.80017,0.78898
0,tape_roll,4.43,approach,0.03841,0.02035,-0.05046,0.0,0.0,0.68748,0,0,4,0.00898,0.80017,0.78747
0,tape_roll,4.44,approach,0.03717,0.021,-0.05026,0.0,0.0,0.68748,0,0,4,0.00923,0.80017,0.78672
0,tape_roll,4.45,approach,0.03649,0.02092,-0.04989,0.0,0.0,0.68748,0,0,4,0.00996,0.80017,0.78673
0,tape_roll,4.46,approach,0.03619,0.02038,-0.0496,0.0,0.0,0.68748,0,0,4,0.01063,0.80017,0.78722
0,tape_roll,4.47,approach,0.03609,0.01969,-0.04946,0.0,0.0,0.68748,0,0,4,0.01088,0.80017,0.78788
0,tape_roll,4.48,approach,0.03606,0.01902,-0.04945,0.0,0.0,0.68748,0,0,4,0.01092,0.80017,0.78852
0,tape_roll,4.49,approach,0.03604,0.01843,-0.0495,0.0,0.0,0.68748,0,0,4,0.01092,0.80017,0.78909
0,tape_roll,4.5,approach,0.03603,0.01792,-0.04954,0.0,0.0,0.68748,0,0,4,0.01105,0.80017,0.78957
0,tape_roll,4.51,approach,0.03523,0.01835,-0.04958,0.0,0.0,0.68748,0,0,4,0.01116,0.80017,0.78906
0,tape_roll,4.52,approach,0.03402,0.01938,-0.04969,0.0,0.0,0.68748,0,0,4,0.01098,0.80017,0.78789
0,tape_roll,4.53,approach,0.0328,0.02038,-0.05008,0.0,0.0,0.68748,0,0,4,0.01059,0.80017,0.78672
0,tape_roll,4.54,approach,0.03172,0.02114,-0.05037,0.0,0.0,0.68748,0,0,4,0.01022,0.80017,0.7858
0,tape_roll,4.55,approach,0.03088,0.02077,-0.05029,0.0,0.0,0.68748,0,0,4,0.00982,0.80017,0.78598
0,tape_roll,4.56,approach,0.03039,0.01961,-0.04985,0.0,0.0,0.68748,0,0,4,0.00983,0.80017,0.78698
0,tape_roll,4.57,approach,0.03011,0.01814,-0.0492,0.0,0.0,0.68748,0,0,4,0.01069,0.80017,0.78829
0,tape_roll,4.58,approach,0.02956,0.01619,-0.04541,0.0,0.0,0.68748,0,0,4,0.01591,0.80017,0.79023
0,tape_roll,4.59,approach,0.02869,0.01457,-0.04036,0.0,0.0,0.68748,0,0,4,0.02314,0.80017,0.79185
0,tape_roll,4.6,approach,0.02757,0.01218,-0.03619,0.0,0.0,0.68748,0,0,4,0.02941,0.80017,0.79403
0,tape_roll,4.61,approach,0.02642,0.00934,-0.033,0.0,0.0,0.68748,0,0,4,0.03433,0.80017,0.79652
0,tape_roll,4.62,approach,0.02535,0.00753,-0.03055,0.0,0.0,0.68748,0,0,4,0.03835,0.80017,0.79805
0,tape_roll,4.63,approach,0.0244,0.00701,-0.02895,0.0,0.0,0.68748,0,0,4,0.04139,0.80017,0.79843
0,tape_roll,4.64,approach,0.02356,0.0072,-0.02789,0.0,0.0,0.68748,0,0,4,0.04376,0.80017,0.79818
0,tape_roll,4.65,approach,0.02282,0.00763,-0.02704,0.0,0.0,0.68748,0,0,4,0.04581,0.80017,0.79773
0,tape_roll,4.66,approach,0.02217,0.00835,-0.02626,0.0,0.0,0.68748,0,0,4,0.04766,0.80017,0.79704
0,tape_roll,4.67,approach,0.02159,0.00922,-0.0255,0.0,0.0,0.68748,0,0,4,0.04939,0.80017,0.79621
0,tape_roll,4.68,approach,0.02095,0.01028,-0.02528,0.0,0.0,0.0,0,1,0,0.05105,0.80029,0.79534
0,tape_roll,4.69,approach,0.02026,0.01155,-0.02668,0.0,0.0,0.0,0,1,0,0.05262,0.80051,0.79447
0,tape_roll,4.7,approach,0.01987,0.01284,-0.02825,0.0,0.0,0.98755,0,0,1,0.05413,0.80073,0.79364
0,tape_roll,4.71,approach,0.01977,0.01399,-0.02977,0.0,0.0,0.0,0,0,0,0.05534,0.8009,0.79293
0,tape_roll,4.72,approach,0.01972,0.01484,-0.03196,0.0,0.14779,0.0,0,1,0,0.05563,0.80104,0.79258
0,tape_roll,4.73,approach,0.01946,0.01531,-0.03451,0.0,7.3216,16.06253,0,1,2,0.05537,0.8011,0.79251
0,tape_roll,4.74,approach,0.01881,0.01437,-0.03465,0.0,352.23857,499.50818,0,1,5,0.0549,0.80021,0.79259
0,tape_roll,4.75,approach,0.01805,0.01436,-0.03497,0.0,295.43351,408.20133,0,1,5,0.05442,0.80036,0.79274
0,tape_roll,4.76,approach,0.01731,0.01449,-0.03538,0.0,306.88893,413.16317,0,1,5,0.05387,0.8006,0.79289
0,tape_roll,4.77,approach,0.01661,0.01454,-0.03573,0.0,310.49977,414.81791,0,1,5,0.05329,0.80074,0.79301
0,tape_roll,4.78,approach,0.01603,0.01456,-0.036,0.0,306.62567,767.48185,0,1,9,0.05275,0.80078,0.79308
0,tape_roll,4.79,approach,0.01572,0.01457,-0.03627,0.0,279.5205,751.58523,0,1,11,0.05231,0.80073,0.79309
0,tape_roll,4.8,approach,0.01561,0.01461,-0.03653,0.0,283.56237,770.70267,0,1,11,0.0518,0.80068,0.7931
0,tape_roll,4.81,approach,0.01554,0.01467,-0.03678,0.0,288.63873,784.00971,0,1,11,0.05127,0.80064,0.79312
0,tape_roll,4.82,approach,0.01547,0.01474,-0.03701,0.0,292.19932,791.93578,0,1,11,0.05074,0.80062,0.79315
0,tape_roll,4.83,approach,0.0154,0.01481,-0.03723,0.0,294.89126,800.842,0,1,12,0.05022,0.8006,0.79318
0,tape_roll,4.84,approach,0.01532,0.01488,-0.03743,0.0,296.82345,806.96074,0,1,13,0.04971,0.80059,0.79321
0,tape_roll,4.85,approach,0.01523,0.01496,-0.03764,0.0,297.93599,808.04231,0,1,13,0.04921,0.80059,0.79324
0,tape_roll,4.86,approach,0.01514,0.01503,-0.03783,0.0,298.92972,808.67745,0,1,13,0.04872,0.80059,0.79327
0,tape_roll,4.87,approach,0.01505,0.0151,-0.03802,0.0,299.80778,809.09329,0,1,13,0.04824,0.80058,0.7933
0,tape_roll,4.88,approach,0.01497,0.01518,-0.0382,0.0,300.58033,809.19144,0,1,13,0.04777,0.80058,0.79332
0,tape_roll,4.89,approach,0.01488,0.01525,-0.03837,0.0,301.26451,809.0626,0,1,13,0.04731,0.80058,0.79335
0,tape_roll,4.9,approach,0.01479,0.01533,-0.03854,0.0,301.86864,808.86392,0,1,13,0.04687,0.80058,0.79338
0,tape_roll,4.91,approach,0.01471,0.01541,-0.03869,0.0,302.41464,808.73806,0,1,13,0.04643,0.80058,0.7934
0,tape_roll,4.92,approach,0.01462,0.01548,-0.03884,0.0,302.91045,808.60872,0,1,13,0.04601,0.80058,0.79342
0,tape_roll,4.93,approach,0.01454,0.01556,-0.03899,0.0,303.36381,808.5709,0,1,13,0.04559,0.80057,0.79344
0,tape_roll,4.94,approach,0.01446,0.01563,-0.03912,0.0,303.78511,808.62542,0,1,13,0.04518,0.80057,0.79346
0,tape_roll,4.95,approach,0.01438,0.01571,-0.03925,0.0,304.17832,808.72679,0,1,13,0.04478,0.80057,0.79348
0,tape_roll,4.96,approach,0.0143,0.01578,-0.03938,0.0,304.64894,810.19106,0,1,14,0.04439,0.80056,0.7935
0,tape_roll,4.97,approach,0.01422,0.01585,-0.0395,0.0,304.83082,809.63254,0,1,14,0.044,0.80056,0.79352
0,tape_roll,4.98,approach,0.01414,0.01593,-0.03961,0.0,305.14427,809.54727,0,1,14,0.04363,0.80056,0.79353
0,tape_roll,4.99,approach,0.01407,0.01605,-0.0396,0.0,303.71365,813.64936,0,1,14,0.04345,0.80055,0.79348
0,tape_roll,5.0,approach,0.01399,0.01613,-0.03966,0.0,305.72063,811.03198,0,1,14,0.04317,0.80055,0.79347
0,tape_roll,5.01,approach,0.01392,0.01621,-0.03976,0.0,306.24372,808.96002,0,1,14,0.04281,0.80054,0.79349
0,tape_roll,5.02,approach,0.01385,0.01627,-0.03986,0.0,306.65271,809.17898,0,1,14,0.04244,0.80054,0.79351
0,tape_roll,5.03,approach,0.01378,0.01634,-0.03997,0.0,307.01911,810.8413,0,1,15,0.04206,0.80054,0.79353
0,tape_roll,5.04,approach,0.01371,0.01641,-0.04007,0.0,306.89432,810.07857,0,1,15,0.04168,0.80053,0.79355
0,tape_roll,5.05,approach,0.01364,0.01647,-0.04017,0.0,313.26418,829.21053,0,2,15,0.04132,0.80052,0.79357
0,tape_roll,5.06,approach,0.01355,0.01651,-0.04027,0.0,317.40919,833.08471,0,2,15,0.041,0.80051,0.7936
0,tape_roll,5.07,approach,0.01347,0.01658,-0.04029,0.0,325.35702,874.60546,0,2,15,0.04081,0.8005,0.79359
0,tape_roll,5.08,approach,0.01338,0.01662,-0.04032,0.0,330.39099,886.43704,0,2,17,0.04066,0.80049,0.79359
0,tape_roll,5.09,approach,0.0133,0.01662,-0.0404,0.0,348.57642,966.31497,0,2,17,0.04049,0.80048,0.79364
0,tape_roll,5.1,approach,0.01324,0.01665,-0.0404,0.0,342.49866,965.71171,0,2,17,0.04048,0.80047,0.79363
0,tape_roll,5.11,close,0.01318,0.01667,-0.04038,0.0,315.66976,932.37993,0,1,18,0.04052,0.80046,0.79364
0,tape_roll,5.12,close,0.01316,0.01667,-0.04035,0.0,380.71792,1100.88901,0,1,17,0.04063,0.80046,0.79365
0,tape_roll,5.13,close,0.01315,0.01669,-0.04032,0.0,334.15301,982.508,0,1,18,0.04077,0.80045,0.79365
0,tape_roll,5.14,close,0.01311,0.0167,-0.04034,0.0,341.03326,1009.75329,0,1,18,0.04092,0.80045,0.79365
0,tape_roll,5.15,close,0.01306,0.01672,-0.0404,0.0,384.34053,1117.6329,0,1,19,0.04105,0.80046,0.79365
0,tape_roll,5.16,close,0.013,0.01675,-0.04049,0.0,389.80871,1141.39196,0,1,22,0.04118,0.80046,0.79365
0,tape_roll,5.17,close,0.01293,0.01679,-0.04057,0.0,353.97753,1056.86559,0,1,22,0.04134,0.80046,0.79363
0,tape_roll,5.18,close,0.01285,0.01681,-0.0407,0.0,337.05474,988.11173,0,1,22,0.04142,0.80047,0.79364
0,tape_roll,5.19,close,0.01278,0.01685,-0.04081,0.0,352.76568,1047.13899,0,1,21,0.04158,0.80047,0.79362
0,tape_roll,5.2,close,0.0127,0.01687,-0.04096,0.0,360.95439,1070.36253,0,1,23,0.04166,0.80047,0.79363
0,tape_roll,5.21,close,0.01262,0.0169,-0.0411,0.0,357.99351,1064.00091,0,1,23,0.04174,0.80047,0.79363
0,tape_roll,5.22,close,0.01255,0.01693,-0.04123,0.0,358.22786,1067.40447,0,1,24,0.04182,0.80047,0.79362
0,tape_roll,5.23,close,0.01249,0.01696,-0.04139,0.0,337.08832,1003.29609,0,1,24,0.04185,0.80047,0.79363
0,tape_roll,5.24,close,0.01243,0.01698,-0.04153,0.0,338.3849,1012.97854,0,1,24,0.04189,0.80047,0.79363
0,tape_roll,5.25,close,0.01238,0.017,-0.04166,0.0,397.58027,1162.25778,0,1,24,0.04195,0.80046,0.79363
0,tape_roll,5.26,close,0.01233,0.01702,-0.04177,0.0,380.2918,1102.98135,0,1,24,0.04197,0.80046,0.79363
0,tape_roll,5.27,close,0.01228,0.01704,-0.04187,0.0,317.04039,945.0951,0,1,26,0.04199,0.80046,0.79363
0,tape_roll,5.28,close,0.01225,0.01707,-0.04195,0.0,319.48965,958.7577,0,1,26,0.04203,0.80046,0.79362
0,tape_roll,5.29,close,0.01222,0.01708,-0.04202,0.0,332.17543,1006.59704,0,1,26,0.04205,0.80045,0.79363
0,tape_roll,5.3,close,0.01219,0.0171,-0.04207,0.0,337.20901,1030.61887,0,1,27,0.04209,0.80045,0.79362
0,tape_roll,5.31,close,0.01216,0.01711,-0.04213,0.0,340.23719,1052.64909,0,1,27,0.04211,0.80045,0.79363
0,tape_roll,5.32,close,0.01214,0.01712,-0.04218,0.0,326.41445,997.54634,0,1,27,0.04209,0.80044,0.79363
0,tape_roll,5.33,close,0.01213,0.01714,-0.04221,0.0,362.36527,1121.25735,0,1,28,0.04213,0.80044,0.79362
0,tape_roll,5.34,close,0.01211,0.01714,-0.04226,0.0,316.84583,960.13463,0,1,28,0.04208,0.80044,0.79364
0,tape_roll,5.35,close,0.0121,0.01716,-0.04229,0.0,321.01996,985.82068,0,1,28,0.04209,0.80044,0.79363
0,tape_roll,5.36,close,0.01209,0.01717,-0.04232,0.0,340.31053,1058.37415,0,1,28,0.04207,0.80043,0.79363
0,tape_roll,5.37,close,0.01207,0.01717,-0.04236,0.0,379.6228,1160.26257,0,1,28,0.04204,0.80043,0.79365
